title,response_code,resumen,links,images
"Diego Molano, director del Dapre, da positivo para COVID-19 | EL ESPECTADOR",200,"['Un nuevo caso de positivo por COVID-19 de cercanos al presidente Iván Duque se reportó en la madrugada de este jueves. Diego Molano Aponte, director del Departamento Administrativo de Presidencia, confirmó su contagio a través de su cuenta de Twitter. “Di positivo en prueba de COVID-19. Me encuentro en aislamiento, asintomático, bien de salud y trabajando desde casa. ¡Sin bajar la guardia!”, escribió el funcionario.', 'El último evento del que se tiene reporte en el que participó el también exconcejal de Bogotá fue hace tres días, en la entrega del premio Alta Gerencia 2020. La ceremonia se llevó a cabo en la Casa de Nariño y en ella participaron varios mandatarios locales y el presidente Duque. Precisamente Molano está al lado del primer mandatario, aunque con tapabocas y una distancia considerable.', 'Es el segundo contagio de un miembro del gabinete del primer mandatario en menos de una semana, pues la vicepresidenta Marta Lucía Ramírez reportó su positivo hace unos días. De esta manera, las alarmas vuelven a prenderse en la Casa de Nariño, dado que Molano es el responsable del funcionamiento de Presidencia y también estuvo cerca del presidente y otros funcionarios en el último tiempo. Sin embargo, una nueva prueba arrojó que nuevamente el presidente es negativo para COVID-19. ', 'El viernes pasado, la vicepresidenta Ramírez anunció que su prueba por COVID-19 resultó adversa, el resultado se dio en un testeo previo a la cumbre de gobernadores que se llevó a cabo en Manizales este fin de semana, un evento en el que también participó el presidente Iván Duque y el gobernador de Bolívar, Dumek Turbay, que en la últimas horas también reportó que estaba contagiado con el nuevo coronavirus.', 'Vale recordar que han sido varias las alarmas en la residencia presidencial por la pandemia y contagios de cercanos. Al comienzo de la pandemia, en marzo, el mandatario colombiano tuvo que hacerse dos pruebas seguidas debido a los positivos de un político republicano con el que tuvo contacto en su último viaje a Estados Unidos y el del alcalde de Popayán, Juan Carlos López.', 'Luego, en mayo, la Presidencia confirmó 13 casos de COVID-19, por lo que nuevamente el presidente se tuvo que someter a una nueva prueba. En ese momento, fueron cinco vinculados al Dapre y ocho miembros del esquema de seguridad de palacio los que resultaron positivo por el nuevo coronavirus. Pasaron vario meses sin positivos conocidos en cercanos al presidente hasta los de esta última semana.', 'En el caso de Marta Lucía Ramírez, fueron varias las críticas que recibió la vicepresidenta por encabezar varios eventos públicos sin usar el tapabocas en todo momento. En uno de esos eventos, en una entrega de ayuda humanitarias en Vaupés, la funcionaria se escudó en que por el calor tuvo que cambiarse varias veces de tapabocas y por eso en algunas fotos aparecía sin él.']","['/', '/opinion/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/ultimas-noticias-colombia/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/ee-play/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/politica/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/deportes/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/mundo/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/economia/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/judicial/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/', '/politica/', '/autores/Redacción Política /', '', '#comments', 'https://news.google.com/publications/CAAqBwgKMLmJgQswioz8Ag?oc=3&amp;ceid=CO:es-419&amp;hl=es-419&amp;gl=CO', '/tags/diego-molano/', '/tags/casa-de-narino/', '/tags/covid-19/', '/tags/icbf/', '/tags/ivan-duque/', '/tags/funcionarios-con-covid-19/', None, '/terminos/politica-de-uso-de-cookies/']","['/pf/resources/images/logoFull.svg?d=686', 'https://www.elespectador.com/resizer/YnObM8gs4PVK7prUHsNB4BWC78o=/525x350/filters:quality(60):format(jpeg)/cloudfront-us-east-1.images.arcpublishing.com/elespectador/3N4EL7FFZZFC3BAECF4H3GKU7A.jpeg']"
¿Acabará el COVID-19 con el efectivo? | EL ESPECTADOR,200,"['Hace cuatro años, Kenneth Rogoff, execonomista jefe del Fondo Monetario Internacional, presentó poderosas razones por las cuales se debiera ir dejando paulatinamente de lado el dinero papel. En su libro The Curse of Cash (La maldición del efectivo), Rogoff sostiene que gran parte del papel moneda, especialmente los billetes de alta denominación, facilita la evasión fiscal y da impulso al narcotráfico a lo largo de toda su cadena de aprovisionamiento: un estudio británico llevado a cabo en 1999 detectó que solo 4 de 500 billetes que se analizaron en Londres no contenían trazas de cocaína.', 'Además, la existencia del efectivo restringe la política monetaria. Es más difícil para los bancos centrales implementar tasas de interés negativas cuando los inversores tienen la alternativa de llenar una caja fuerte con billetes de 100 dólares. En algún momento esa parecía una cuestión abstrusa, pero la crisis del COVID-19 incorporó con firmeza las tasas negativas a las agendas políticas de varios países, aunque no todavía en Estados Unidos.', 'Desde que Rogoff escribió eso, el efectivo ha retrocedido como mecanismo de pago. En Suecia, por ejemplo, la desaparición de las coronas papel parece cercana, el sistema de pago móvil Swish domina el entorno de baja denominación. Como sabe quien haya intentado comprar una cerveza recientemente en Estocolmo, se quedará con sed si solo cuenta con una cartera llena de efectivo.', 'Y la crisis del COVID-19 ha dado a la gente otro motivo para mantenerse alejada de los billetes. Se dio mucha difusión a la noticia de que pueden transmitir el virus, lo que llevó a muchas tiendas a colocar carteles para informar que “no se acepta efectivo”. En mi pueblo, incluso el camión que vende pescado y papas fritas actualmente solo acepta tarjetas sin contacto.', '(Quizás quiera leer: Desaparecer el dinero en efectivo)', 'Esa historia de miedo tiene poca o ninguna validez. La Organización Mundial de la Salud afirmó que no existe evidencia de que los billetes transmitan el coronavirus. El virus sobrevive el mismo tiempo en las tarjetas plásticas y Christine Tait-Burkard, una experta en enfermedades infecciosas de la universidad de Edimburgo, dijo que el efectivo no es un vector para esta enfermedad  “a menos que alguien use los billetes para estornudar en ellos”.', 'Pero el daño ya estaba hecho; durante el primer mes de la crisis el uso del efectivo en el Reino Unido cayó un 60 % y el volumen de las transacciones se redujo a la mitad. En una encuesta, casi el 75 % de quienes respondieron afirmaron que prevén usar menos efectivo en el futuro.', 'Esa tendencia, que se repitió en el mundo desarrollado, dio un mayor impulso a la banca digital y los proveedores de sistemas de pagos no bancarios. A Apple Pay y PayPal les está yendo bien. Las empresas de tecnología financiera dedicadas solo a la banca en línea siguieron ampliando su base de usuarios, aunque muchos se preguntan si han logrado encontrar ya un modelo de negocios sostenible. La moneda Libra, de Facebook, está esperando para entrar en juego mientras quienes la respaldan intentan convencer a los reguladores de que su modelo es seguro y cumple con los protocolos antilavado de dinero.', '(Puede leer también: Libra de Facebook puede desatar guerra monetaria)', 'La caída adicional del efectivo también impulsó el propio trabajo de los bancos centrales sobre las monedas digitales. Mediante los billetes, los ciudadanos y las empresas han contado durante siglos con la posibilidad de efectuar reclamos directos a los bancos centrales. Si desaparece el efectivo, ¿hay motivos para crear una moneda digital de los bancos centrales, mayorista, minorista o para ambos fines? El Banco de Pagos Internacionales informa que varios bancos centrales están considerando activamente su introducción, aunque ninguno se ha lanzado todavía a ello. El Riksbank de Suecia bien puede ser el primero, con una e-corona lista para su implementación.', '¿Está próximo entonces el adiós al efectivo? ¿Se convertirá en polvo el dólar?', 'La respuesta no está tan clara. En primer lugar, aunque la cantidad de transacciones realizadas con efectivo de hecho ha disminuido, incluso en los estratos inferiores, el volumen de efectivo en circulación en realidad ha aumentado en muchos países. Desde fines del año pasado, según el BPI, el valor de la moneda en circulación aumentó el 8 % en Italia y el 7 % en EE. UU. Las tenencias precautorias de efectivo aumentaron. No solo a los narcotraficantes y evasores de impuestos les resulta atractivo el efectivo como depósito de valor y para proteger su privacidad. De las mayores economías, solo en China se vio una caída en términos absolutos de la relación entre moneda física y PIB.', 'También hay señales de una reacción política enérgica contra la eliminación de instalaciones que manejen efectivo. El Banco de Canadá pidió a los minoristas que sigan aceptando efectivo para evitar la exclusión financiera, ya que a la gente sin acceso a cuentas bancarias y tarjetas les resulta imposible hacer compras. Nueva York, San Francisco y el estado de Nueva Jersey prohibieron a los minoristas rechazar el efectivo. Incluso en Suecia no está todo dicho: un grupo activista llamado Kontantupproret (Rebelión del efectivo) está haciendo campaña para que los consumidores más pobres puedan seguir usando papel moneda. En el Reino Unido, el gobierno publicó un informe sobre “acceso al efectivo” que recomienda la obligatoriedad de mantener una gran flota de cajeros automáticos en todo el país, aun cuando su uso se está reduciendo rápidamente.', 'En suma, tal vez sea demasiado pronto para escribir el obituario de Don Billete. La demanda de sus servicios sigue siendo sólida. Tal vez tenga sentido que los bancos centrales ofrezcan servicios digitales a organismos no bancarios, en parte para evitar la pérdida de los ingresos por señoreaje, que enriquecerían a Facebook en vez de a los gobiernos en un mundo dominado por Libra, pero a menos que los bancos centrales también quieran ingresar en el negocio de la asignación de créditos, les conviene evitar la desintermediación a gran escala del sistema bancario.', 'Sospecho que en el futuro inmediato viviremos en una especie de sistema de pagos mixto: el efectivo mantendrá su lugar, que será más modesto que en el pasado, junto con diversas tarjetas y transferencias digitales directas.', '* Presidente del Banco Real de Escocia.', '© Project Syndicate 1995–2020']","['/', '/opinion/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/ultimas-noticias-colombia/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/ee-play/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/politica/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/deportes/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/mundo/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/economia/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/judicial/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/', '/economia/', '', '#comments', 'https://www.project-syndicate.org/columnist/kenneth-rogoff', 'https://press.princeton.edu/books/hardcover/9780691172132/the-curse-of-cash', 'http://news.bbc.co.uk/2/hi/uk_news/464200.stm', '/opinion/desaparecer-el-dinero-en-efectivo-columna-702007/', 'https://www.marketwatch.com/story/who-we-did-not-say-that-cash-was-transmitting-coronavirus-2020-03-06', 'https://www.cashmatters.org/blog/faq-cash-is-safe-to-use-in-times-of-coronavirus/', 'https://www.link.co.uk/about/news/coronavirus-cash-usage-data/', 'https://www.project-syndicate.org/bigpicture/waiting-for-libra', '/noticias/economia/opinion-libra-de-facebook-puede-desatar-guerra-monetaria/', 'https://www.bis.org/publ/arpdf/ar2020e3.htm', 'https://news.google.com/publications/CAAqBwgKMLmJgQswioz8Ag?oc=3&amp;ceid=CO:es-419&amp;hl=es-419&amp;gl=CO', '/tags/uso-de-efectivo/', '/tags/coronavirus/', '/tags/bancos-centrales/', None, '/terminos/politica-de-uso-de-cookies/']","['/pf/resources/images/logoFull.svg?d=686', 'https://www.elespectador.com/resizer/moDmGuzwZU_2Y8lvvmz94oDDACg=/525x350/filters:quality(60):format(jpeg)/cloudfront-us-east-1.images.arcpublishing.com/elespectador/MXRKU5JVUNCTDNNVL7QZXL542E.jpg']"
Gobernador de Bolívar da positivo para COVID-19 | EL ESPECTADOR,200,"['El gobernador de Bolívar, Vicente Blel, dio a conocer que resultó positivo para coronavirus. Los síntomas que presenta son leves y se encuentra aislado en su casa, desde donde continúa en su labor como gobernador.', '“Aislado de mi esposa, de mi familia y de mi equipo de Gobierno seguiré paso a paso el desarrollo de todas las actividades previstas, pero quiero rogarles que por favor se cuiden. Cuidemos a nuestras familias. No podemos bajar la guardia. El virus es una amenaza para todos”, escribió Blel en su cuenta de Twitter.', 'En Bolívar se han confirmado 32.347 casos positivos para COVID-19. De esa cifra, 25.624 han sido en Cartagena.', 'También le puede interesar: En Playa Blanca abrieron el balneario sin permiso de la Alcaldía de Cartagena']","['/', '/opinion/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/ultimas-noticias-colombia/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/ee-play/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/politica/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/deportes/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/mundo/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/economia/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/judicial/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/', '/colombia/', '/colombia/cartagena/', '/autores/Redacción Nacional/', '', '#comments', 'https://twitter.com/vablelscaff/status/1321442440121864194?ref_src=twsrc%5Etfw', 'https://twitter.com/AlcaldiaCTG?ref_src=twsrc%5Etfw', 'https://t.co/8LO5OeaQwE', 'https://twitter.com/GobDeBolivar/status/1321282097630371841?ref_src=twsrc%5Etfw', '/noticias/nacional/en-playa-blanca-abrieron-el-balneario-sin-permiso-de-la-alcaldia-de-cartagena/', 'https://news.google.com/publications/CAAqBwgKMLmJgQswioz8Ag?oc=3&amp;ceid=CO:es-419&amp;hl=es-419&amp;gl=CO', '/tags/coronavirus-2020/', '/tags/gobernador-de-bolivar/', '/tags/covid-19/', '/tags/vicente-blel/', None, '/terminos/politica-de-uso-de-cookies/']","['/pf/resources/images/logoFull.svg?d=686', 'https://www.elespectador.com/resizer/QZJg5D7nSffnYn8ODlcDXRqE_xo=/525x350/filters:quality(60):format(jpeg)/cloudfront-us-east-1.images.arcpublishing.com/elespectador/IYZUFSEYTBHQFK6ZXTLODRLI6U.jpeg']"
La transmisión del coronavirus en Europa es alarmante: OMS | EL ESPECTADOR,200,"['“Las cifras de septiembre deberían servir de alarma para todos nosotros en Europa, donde el número de casos es superior a los registrados en marzo y abril”. (Lea Médicos alertan por posible aumento de casos en Bucaramanga)', 'Con esas palabras, Hans Kluge, director para Europa de la OMS, alertó sobre la situación que está viviendo esa región debido al COVID-19. ""El nivel de transmisión es alarmante\'\', dijo.', 'El representante del organismo manifestó su preocupación porque algunos países han decidido reducir el tiempo de cuarentena para las personas que pueden haber estado en contacto con el virus.', 'Como lo han recomendado en varias oportunidades, ese lapso debe ser de 14 días, aunque algunas naciones, como Francia, parecen hacer caso omiso a la recomendación. Allí la duración del aislamiento fue acortada a siete días. En el Reino Unido e Irlanda es de diez días y otros Estados estudian la posibilidad de disminuirla.', '“Nuestra recomendación de cuarentena de 14 días está basada en nuestra comprensión del periodo de incubación y transmisión de la enfermedad. Solo la revisaríamos en base a un cambio de nuestro conocimiento científico”, señaló Catherine Smallwood, a cargo de la situaciones de emergencia en la OMS Europa.', '“Aliento a los países de la región a seguir el procedimiento científico regular con sus expertos y a explorar opciones seguras de reducción del tiempo de cuarentena”, insistió.', 'La zona Europa de la OMS, que abarca 53 países, entre ellos Rusia, registra unos 5 millones de casos oficiales y más de 227.000 muertos de covid-19.', 'A raíz de un rebrote de la epidemia, pero también del hecho de una mayor cantidad de test en comparación a la ola de marzo-abril, el número de casos diarios se encuentra en torno a los 40.000 y 50.000. En la primera ola, el 1º de abril había marcado un récord de 43.000 contagios.', 'El nuevo récord absoluto diario fue registrado el 11 de septiembre, con unos 54.000 contagios en 24 horas', 'Más allá de las cifras, advirtió Kluge, “el impacto en la salud mental, en las economías, en las vidas y en la sociedad ha sido monumental”.', 'Por eso, él hizo un llamamiento a la “coherencia regional” y a un “esfuerzo colectivo” de los 53 estados miembros de la OMS en Europa y recordó que “las respuestas han sido muy efectivas, cuando las acciones han sido inmediatas y decididas”.']","['/', '/opinion/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/ultimas-noticias-colombia/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/ee-play/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/politica/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/deportes/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/mundo/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/economia/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/judicial/?utm_source=interno&utm_medium=boton&utm_campaign=menu_horizontal&utm_content=boton_menu_horizontal', '/', '/salud/', '', '#comments', '/noticias/nacional/riesgo-de-contagios-de-covid-19-en-bucaramanga-por-nuevas-medidas/', 'https://news.google.com/publications/CAAqBwgKMLmJgQswioz8Ag?oc=3&amp;ceid=CO:es-419&amp;hl=es-419&amp;gl=CO', '/tags/coronavirus/', '/tags/coronavirus-2020/', '/tags/covid-19-en-colombia/', '/tags/covid-19/', None, '/terminos/politica-de-uso-de-cookies/']","['/pf/resources/images/logoFull.svg?d=686', 'https://www.elespectador.com/resizer/FKwzzwP8umEea0VT8VRcnopfzb0=/525x350/filters:quality(60):format(jpeg)/cloudfront-us-east-1.images.arcpublishing.com/elespectador/SMDTSCDCVFCZ3CT25S3FUEBFXU.jpg']"
